url_length,hostname_length,count.,count-digits,count-,count@,count%,subdomain_count,suspicious_tld,use_of_ip,has_https,path_length,fd_length,path_depth,query_param_count,tld_in_path,double_extension,has_fragment,short_url,phish_keyword,target,url
84,24,4,18,0,0,0,0,0,0,0,53,6,2,0,0,1,0,0,0,1,http://busturialdeaurdaibai.com/Acesso/e0f1ac352b1572e7d8008e962fde7bad.ibk.dll.html
18,11,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,http://mxp1052.com
248,19,8,16,0,0,5,1,0,0,0,42,27,2,4,0,0,0,0,1,1,http://two.hgvjhvjhvjh.biz/o8eu3ne084\nwww.lavoro24.it/messaggio.php?titolo=Operazione+non+effettuata%21&testo=Il+tuo+account+%26egrave%3B+gi%26agrave%3B+attivo+sul+portale.+Effettua+il+login+per+accedere.+&redirect=login.php&rtime=5&grazie=&popup=
37,21,2,2,0,0,0,0,0,0,0,9,8,1,0,0,0,0,0,0,1,http://www.cortesidesign.com/HJghjb54
36,14,1,4,0,0,0,0,0,0,0,15,14,1,0,0,0,0,0,0,1,http://livewebsol.com/vdG76VUY76rjnu
51,17,2,10,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,1,http://tic.app5slite.com/?page=22page&amp;i=1478171
46,10,2,0,0,0,0,0,0,0,0,29,5,4,0,0,0,0,0,0,1,http://airzone.me/store/logs/Dropbox/index.php
28,12,2,0,0,0,0,0,0,0,0,9,8,1,0,0,0,0,0,0,1,http://rymanyrit.ru/gate.php
87,11,1,3,0,0,0,0,0,0,0,69,18,4,0,1,0,0,0,1,1,http://qldf500.com/update_information/information_acc/profile_client/paypalx_com_login/
26,8,1,1,0,0,0,0,1,0,0,11,10,1,0,0,0,0,0,0,1,http://zmu9.top/santaclaus
34,8,2,0,0,0,0,0,0,0,0,19,6,3,0,0,0,0,0,0,1,http://apptt.ru/system/logs/pm.dll
47,40,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,http://symbolology-rumperis.prairievillage.info
30,15,1,2,0,0,0,0,0,0,0,8,6,1,0,0,0,0,0,0,1,http://denvertracy.com/jhg45s/
33,19,1,0,0,0,0,0,0,0,0,7,5,1,0,0,0,0,0,0,1,http://tracklostdevice.com/apple/
20,10,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,http://ietjay.com/C/
51,13,2,0,0,0,0,0,0,0,0,31,12,3,0,0,0,0,0,1,1,http://apperooni.net/adminwestpac/Payment/login.php
123,21,5,0,1,1,0,0,0,0,0,61,10,7,1,0,0,0,0,0,1,http://www.stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=abuse@activesolutions.co.uk
55,20,3,0,0,0,0,1,0,0,0,28,6,2,0,0,0,0,0,0,1,http://neporent.lionllc.biz/images/tradekeyhomepage.htm
85,12,2,19,0,0,0,0,0,0,0,66,10,5,0,0,0,0,0,0,1,http://tcons.com.bo/components/com_user/views/reset/1287cd4ecff65b5c0b0d02f178e2a200/
96,22,2,5,1,0,0,0,0,0,1,66,7,5,0,0,0,0,0,1,1,https://thedorissontershow.com/updates/customer_center/customer-IDPP00C917/settings/settings.php
44,19,1,0,0,0,0,0,1,0,0,18,8,2,0,0,0,0,0,0,1,http://steamcoRNMNunity.tk/profiler/shadowz/
27,12,1,5,0,0,0,0,0,0,0,8,7,1,0,0,0,0,0,0,1,http://joshdult.net/3c554n2
36,17,3,0,0,0,0,0,0,0,0,12,11,1,0,0,0,0,0,1,1,http://parolishop.com.br/confirm.php
151,32,2,19,2,0,0,0,0,0,0,112,9,7,0,0,0,0,0,0,1,http://assurance-ameli-recouvrement.net/PortailAS/appmanager/ameliassurane/assure_somtc=true/6c63ea9fb3f10971d7b8d633b80e8edf/connexion_compte/sms2.php
152,17,2,2,4,0,0,0,0,0,0,78,4,8,2,0,0,0,0,0,1,http://cashbackhouse.com/blog/wp-content/plugins/insert-headers-and-footers/images/full/anz/submit.php?response_type=code&amp;client_id=tb5SFf3cRxEyspDN
127,21,2,1,2,0,0,0,0,0,0,46,10,5,1,0,0,0,0,1,1,http://savingfaithchurch.org/wp-content/plugins/update/products/viewer.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=
46,14,2,0,0,0,0,0,0,0,0,25,5,3,0,0,0,0,0,1,1,http://cultureral.lol/sammy/panelnew/admin.php
53,13,2,3,1,0,1,0,0,0,0,33,16,3,0,0,0,0,0,0,1,http://sabe-sabe.com/Zw_Investment%20/doc/really2.php
40,18,1,4,0,0,0,0,0,0,0,15,14,1,0,0,0,0,0,0,1,http://shagunproperty.com/vdG76VUY76rjnu
36,15,2,0,1,0,0,0,0,0,0,14,13,1,0,0,0,0,0,1,1,http://nabyceasero.com/wp-secure.php
44,13,2,0,0,0,0,0,0,0,0,24,7,3,0,0,0,0,0,0,1,http://tgyingyin.com/setting/ribey/index.php
69,18,1,23,1,0,0,0,0,0,0,44,2,3,0,0,0,0,0,1,1,http://info-lcustomer.com/AA/b9144cd47755fcd51630347b45e2a112/signin/
43,20,2,0,0,0,0,0,0,0,0,16,15,1,0,0,0,0,0,0,1,http://fkaadbsykmsrbt.click/information.cgi
32,18,2,3,1,0,0,1,0,0,0,7,6,1,0,0,0,0,0,0,1,http://camera-test.hi2.ro/5w9tcm
36,17,1,4,0,0,0,0,0,0,1,11,3,2,0,0,0,0,0,0,1,https://santa2017.website/php/email/
28,9,2,4,0,0,0,0,0,0,0,12,11,1,0,0,0,0,0,0,1,http://www.ow.ly/nmw6304dRXl
111,19,2,28,4,0,0,0,0,0,1,84,13,6,0,0,0,0,0,0,1,https://www.perksatwork.com/emailfeedback/rate/emailDataID/5175853129/guid/B27A752B-2F5B-4F13-A7C4-B10DFA7DC227
50,23,3,6,0,0,0,1,0,0,1,19,4,3,0,0,0,0,0,0,1,https://olampicoer.blogspot.com/2018/11/vrret.html
46,14,2,0,1,0,0,0,0,0,0,25,8,3,0,0,0,0,0,1,1,http://paigemduke.com/wp-admin/Email/index.htm
51,23,3,4,0,0,0,0,0,0,0,21,10,3,0,0,0,0,0,0,1,http://www.donnaatacado.com.br/Dropboxdoc/dox/1211/
50,19,2,4,1,0,0,0,0,0,0,24,8,3,0,0,0,0,0,0,1,http://highspirittreks.com/cap1-360/home/index.php
31,11,3,0,0,0,0,1,0,0,0,13,12,1,0,0,0,0,0,0,1,http://urssd.co.nf/_about_.html
28,13,1,0,0,0,0,0,0,0,0,8,6,1,0,0,0,0,0,0,1,http://timmammel.com/paypal/
63,20,3,10,3,0,0,1,0,0,0,36,10,3,0,0,0,0,0,0,1,http://juniore22.tripod.com/Kontoe-url/06-07-2017/Kortkode.html
69,23,3,23,1,0,0,0,0,0,0,39,11,2,0,0,0,0,0,1,1,http://mtssnjatimulyokp.sch.id/login_files/1374648259166-427757.21_22
32,19,2,2,0,0,0,0,0,0,0,6,5,1,0,0,0,0,0,0,1,http://www.archeoetnos.com/t7nv1
46,29,3,2,0,0,0,2,0,0,0,10,9,1,0,0,0,0,0,0,1,http://moriyamaseikotuin.web.fc2.com/HfgfvhTR5
33,15,1,0,0,0,0,0,0,0,0,11,4,2,0,0,0,0,0,0,1,http://marilynlieb.com/host/host/
33,20,2,0,0,0,0,0,0,0,0,6,4,1,0,0,0,0,0,0,1,http://www.taniallasera.com/zipp/
31,16,1,4,0,0,0,0,0,0,0,8,7,1,0,0,0,0,0,0,1,http://parroquiansg.org/g76ub76
75,19,3,14,0,0,0,0,0,0,0,49,7,4,0,0,0,0,0,1,1,http://orbixinternet.co.uk/captcha/955ad5e4f95df5cd58e/3a1eff6b1e/login.php
211,20,3,64,0,0,0,0,0,0,0,18,7,2,3,0,0,0,0,1,1,http://www.medicuremart.com/invoice/login.php?cmd=login_submit&amp;id=8fa7ec1b5f0686ce94e9b5f85c00caeb8fa7ec1b5f0686ce94e9b5f85c00caeb&amp;session=8fa7ec1b5f0686ce94e9b5f85c00caeb8fa7ec1b5f0686ce94e9b5f85c00caeb
79,23,1,20,0,0,0,0,0,0,0,49,5,3,0,0,0,0,0,0,1,http://practiceprofitsplus.com/Media/newdocxb/a2d0b93f2361bbe10102ea7d091c5d94/
38,20,2,0,0,0,0,1,0,0,0,11,9,1,0,0,0,0,0,0,1,http://digilander.libero.it/game_play/
78,32,3,26,0,0,0,1,0,0,0,39,4,2,0,0,0,0,0,0,1,http://www.jo4ykw2t.myutilitydomain.com/scan/78ab8c142191443a8c8798ea011b5087/
40,10,2,0,1,0,0,0,0,0,0,23,5,2,0,0,0,0,0,0,1,http://ar-pet.com/SMMBT/verification.php
48,12,1,0,0,0,0,0,0,0,0,29,27,1,0,0,0,0,0,0,1,http://ultrasafe.us/sgarrisondocumentsforreview/
47,14,3,1,0,0,0,1,0,0,0,16,6,2,1,0,0,0,0,0,1,http://sap.misapor.ch/vishop/view.jsp?pagenum=1
48,15,2,0,0,0,0,0,0,0,0,26,5,4,0,0,0,0,0,0,1,http://speedhosting.be/magmi/web/yahoo/cameo.php
52,22,2,1,1,0,0,0,0,0,0,23,10,3,0,0,0,0,0,0,1,http://fpsolutionsaust.com.au/wp-content/w2/dropbox/
43,27,3,6,0,0,0,1,0,0,0,9,8,1,0,0,0,0,0,0,1,http://xdndo2okt43cjx44.tor2web.fi/gate.php
56,17,2,0,1,0,0,0,0,0,0,32,11,3,0,0,0,0,0,0,1,http://bizanalyst.com.au/wp-includes/dropdamyy/damyyhome
59,14,2,0,1,0,0,0,0,0,0,37,8,5,0,0,0,0,0,1,1,http://mailartist.com/wp-admin/js/rename/mailbox/index.php?
49,17,2,1,1,0,0,0,0,0,0,25,14,3,0,0,0,0,0,0,1,http://szaivert-numis.at/standardbilder/dll/2.php
71,18,5,21,0,0,0,0,0,0,0,46,3,4,0,0,0,0,0,0,1,http://www.hamzadates.com/new/sess/c9577841a8c370b6752b37c48f5dd5ab/...
45,30,4,0,0,0,0,0,0,0,0,8,7,1,0,0,0,0,0,0,1,http://www.richardsonelectrical.co.uk/msm.php
93,20,3,0,0,0,0,0,0,0,0,36,4,5,1,0,0,0,0,1,1,http://realworldhost.com.ng/libs/PHPMailer/home/auth/Verify.php?request_type=LoginHandler&amp
41,18,1,0,0,0,0,0,0,0,0,5,3,1,1,0,0,0,0,0,1,http://somafitagugthc.com/img/?sec=Monika
61,22,4,5,3,0,0,1,0,0,0,32,4,2,0,0,1,0,0,0,1,http://tube8vidsjac.dnset.com/2013/girl-fucked-by-dog.avi.exe
87,15,1,12,1,0,0,0,0,0,0,65,2,8,0,0,0,0,0,0,1,http://centraalpunt.nl/17/installationgedaan/language/en-GB/c0859675/webapps/0a67c/home
36,20,3,16,0,0,0,0,0,1,0,9,8,1,0,0,0,0,0,0,1,http://183.60.202.209:44335/svchosts
31,15,2,0,0,0,0,1,0,0,0,9,8,1,0,0,0,0,0,0,1,http://dfsh.tripod.com/courrier
51,17,1,1,0,0,0,0,0,0,0,27,8,3,0,0,0,0,0,0,1,http://bobcareyphoto.com/gwutoday/wordpress/domain2
40,17,3,0,0,0,0,0,0,0,0,16,5,2,0,0,0,0,0,0,1,http://avdelcampo.com.ar/fonts/oohay.php
97,5,4,4,0,0,4,0,0,0,1,3,2,1,3,0,0,0,0,0,1,https://ok.ru/dk?cmd=logExternal&st.name=externalLinkRedirect&st.link=http%3A%2F%2Ft.cn%2FEvNAavF
26,12,1,0,0,0,0,0,0,0,0,7,5,1,0,0,0,0,0,0,1,http://armenaki.com/updat/
37,14,2,1,0,0,0,0,0,0,0,16,5,2,0,0,0,0,0,0,1,http://pik2sedayu.com/casts/index.php
77,27,2,26,0,0,0,0,0,0,0,43,2,4,0,0,0,0,0,1,1,http://www.securewebdonnehttps.com/b7/b9/b0/49d7d2b5775e92c99941f710c7852be6/
31,15,4,0,0,0,0,0,0,0,0,9,8,1,0,0,0,0,0,0,1,http://www.fifit.co.uk/mail.htm
55,13,2,0,0,0,0,0,0,0,0,32,6,4,0,0,0,0,0,0,1,http://realitherm.fr/images/bannieres/club/index.php?id
50,18,6,0,2,0,0,1,0,0,0,25,24,1,0,0,0,0,0,0,1,http://setings-apps.at.ua/welcome-settings.html...
43,20,3,0,0,0,0,0,0,0,0,16,4,2,0,0,0,0,0,0,1,http://juliemackenzie.co.uk/gdoc/index.html
44,16,1,0,0,0,0,0,0,0,0,21,3,4,0,0,0,0,0,0,1,http://autodemitrans.ro/css/directory/nD/nD/
21,6,1,1,0,0,0,0,0,0,0,8,7,1,0,0,0,0,1,0,1,http://bit.ly/2aUDRNc
65,20,2,7,0,0,0,1,0,0,0,38,6,5,0,0,0,0,0,0,1,http://hosting5358473.az.pl/joomla/yvaujok/voodloo/hokdokc/dodcok
50,24,2,0,0,0,0,1,0,0,1,18,7,2,0,0,0,0,0,0,1,https://acquire.wirelesshelp.com/cfsdata/imported/
58,16,2,0,0,0,0,0,0,0,0,35,10,3,0,0,0,0,0,0,1,http://dogtassomine.com/wellsfargo/wellsfargo/identity.php
32,24,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,http://officialvisont.myjino.ru/
35,19,3,15,0,0,0,0,0,1,0,9,8,1,0,0,0,0,0,0,1,http://203.114.112.99:4113/offtimes
43,18,2,0,0,0,0,0,0,0,0,18,8,2,0,0,0,0,0,0,1,http://pepperdeybalms.com/keybasee/post.php
57,15,1,4,1,0,0,0,0,0,0,35,11,4,0,0,0,0,0,0,1,http://carsfor1500.com/wp-includes/fonts/dropbox/dropbox/
104,14,2,0,2,0,0,0,0,0,0,83,10,8,0,0,0,0,0,0,1,http://jazbobsled.com/wp-content/themes/twentyfourteen/images/css/DOC/GoogleDrive-verfications/live.html
48,21,2,0,0,0,0,0,0,0,0,20,9,2,0,0,0,0,0,0,1,http://accidentalpilgrim.com/filewords/index.php
73,13,5,2,0,0,0,0,0,0,0,15,4,2,1,0,0,0,0,1,1,http://alkalifeph.fr/nato/login.php?l=_jehfuq_vjoxjogydw_oxk0k0qwhtogy...
83,18,2,18,1,0,0,0,0,0,0,58,3,4,0,0,0,0,0,1,1,http://www.stsgroupbd.com/aug/ee/secure/cmd-login=ef8acdd149a6d630d80645ff9a46eb95/
68,26,4,0,0,0,0,0,0,0,0,35,7,4,0,0,0,0,0,1,1,http://www.batistarenovada.com.br/modules/mod_banners/pof/update.htm
95,22,4,1,0,0,0,0,0,0,0,66,11,7,0,1,0,0,0,1,1,http://www.killingafatguy.com/pounds4food/alibaba/alibaba/alibaba/alibaba/alibaba.com/Login.htm
42,16,3,0,0,0,0,1,0,0,0,19,18,1,0,0,0,0,0,1,1,http://repairhelp.at.ua/confirmations.html
95,35,3,14,0,0,0,1,0,0,0,16,5,2,1,0,0,0,0,1,1,http://securityceckpoins.000webhostapp.com/bayar/mark.html?=10065877425?fb_source=bookmark_apps
44,18,3,1,0,0,0,0,0,0,0,19,7,2,0,0,0,0,0,0,1,http://www.tumblewear.com/DropBox/index2.php
119,89,8,1,0,0,0,4,0,0,0,23,21,1,0,0,0,0,0,1,1,http://www.hmdepartmentoftaxationuknotification.loginrevenueservices.co.uk.aguirrehealthcare.com/Ref.code.bxdr5opzyauk/
73,28,6,0,0,0,0,0,0,0,0,38,10,6,0,0,0,0,0,0,1,http://www.higginsinsulation.com.au/downloader/Maged/Model/Config/fr/f...
61,22,3,0,0,2,0,0,0,0,0,5,4,1,1,0,0,0,0,0,1,http://www.steadmanstyles.com/@uzi?mailtarget=abuse@email.net
75,22,3,1,0,0,0,0,0,0,0,46,8,4,0,0,0,0,0,0,1,http://phoenixaircharters.com/dropboxs/hitecha/hitech3/hitech.document.htm/
59,18,2,2,0,0,0,0,0,0,1,33,11,4,0,0,0,0,0,1,1,https://www.selektimmo.com/attachments/P0/listing_1/secure/
43,15,1,0,1,0,0,0,0,0,0,21,11,3,0,0,0,0,0,0,1,http://nantoncandy.com/wp-includes/css/css/
68,33,4,2,1,0,0,1,0,0,0,28,26,1,0,0,0,0,0,0,1,http://publisitetdispenso.zen-chateau.fr/8xispzcmx5.php\nnewsok.com/
57,20,1,5,1,0,0,0,0,0,0,30,5,4,0,0,0,0,0,0,1,http://twoja-czestochowa.pl/media/phpthumb2/docs/new_2015
86,14,1,0,0,0,0,0,0,0,0,65,13,6,0,0,0,0,0,1,1,http://aromaesence.cz/administrator/components/com_virtuemart/classes/payment/dbswash/
47,13,2,0,0,0,0,0,0,0,0,21,5,3,0,0,0,0,0,1,1,http://asiandream.ru/files/test/cameo.php?login
29,9,1,0,0,0,0,0,0,0,0,13,3,2,0,0,0,0,0,0,1,http://edvip.com/wmc/Archive/
69,27,1,17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,https://exclusivesintelligentes.com/?50d7d70adf244bd6cb0e0bac8695e1b0
48,10,2,4,0,0,0,0,1,0,0,31,8,2,0,0,0,0,0,0,1,http://ighack.xyz/whatsapp/generate6e5e6e5e.html
70,25,3,11,0,0,0,1,0,0,1,37,15,2,0,0,0,0,0,0,1,https://ofertassm.sslblindado.com/campanhas189546/campanha651as12.html
24,11,1,2,0,0,0,0,1,0,0,6,5,1,0,0,0,0,0,0,1,http://habets.info/nr8e7
17,4,1,1,0,0,0,0,0,0,0,6,5,1,0,0,0,0,0,0,1,http://x.co/6nUIe
95,13,4,18,0,0,1,0,0,1,0,24,9,3,2,0,0,0,0,1,1,http://101.127.58.71/wordpress/wer/index.php?bidderblocklogin&amp;hc=1&amp;hm=uk`1d72f%20j2b2vi
31,14,1,3,0,0,0,0,0,0,0,10,9,1,0,0,0,0,0,0,1,http://brunnenburg.de/GHBuyd472
54,20,5,0,0,0,0,0,0,0,1,26,13,3,0,0,0,0,0,1,1,https://www.cardsolutions.eu/administrator/dropbox/...
27,11,1,0,0,0,0,0,0,0,0,9,8,1,0,0,0,0,0,0,1,http://welsell.com/ahotuers
56,18,2,0,0,0,0,0,0,0,0,31,7,3,0,0,0,0,0,0,1,http://amthanhmienbac.com/modules/profile/trustpass.html
50,16,2,0,0,0,0,0,0,0,0,27,6,4,0,0,0,0,0,0,1,http://nevadatittle.com/review/docg/gdoc/index.php
32,12,3,1,0,0,0,1,0,0,0,13,3,2,0,0,0,0,0,0,1,http://mnt.dnsx2.su/css/logo.jpg
66,22,1,21,0,0,0,0,0,0,0,37,2,2,0,0,0,0,0,0,1,http://marocimportexports.com/oi/14ac3beb8a768237240c8da85ed62024/
61,13,3,0,0,0,0,0,0,0,0,41,7,6,0,0,0,0,0,1,1,http://bestpen.co.uk/yvaujok/es/auth/view/document/index.html
24,16,2,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,http://cv95693.tmweb.ru/
34,13,4,10,0,0,0,0,0,1,0,14,2,3,0,0,0,0,0,0,1,http://185.14.29.214/bt/bt/sdp.php
46,27,3,0,0,0,0,1,0,0,0,12,11,1,0,0,0,0,0,0,1,http://globaltradeinc.yolasite.com/contact.php
65,13,3,0,0,1,0,0,0,0,0,24,6,3,1,0,0,0,0,1,1,http://proriskng.com/images/secure/index.php?email=abuse@gmai.com
243,54,4,80,0,0,0,2,0,0,0,16,5,2,3,0,0,0,0,1,1,http://alibabasecureupdatelogin.com.federalstudentloansus.com/login/login.php?cmd=login_submit&amp;id=6e93c2e04c63b1ebd80a34325d8c51f06e93c2e04c63b1ebd80a34325d8c51f0&amp;session=6e93c2e04c63b1ebd80a34325d8c51f06e93c2e04c63b1ebd80a34325d8c51f0
33,17,1,5,0,0,0,0,0,0,0,9,8,1,0,0,0,0,0,0,1,http://infosunsystem.com/746t3fg3
142,13,1,37,3,0,0,0,0,0,0,122,12,6,0,0,0,0,0,0,1,http://bsquarebc.com/owl-carousel/permission-default-permission/76631bfdfed27b6695ee6c62e8e7dc5a/Snd/default/5723e4ca1da9b0b1228b6bd8655c1e84/
80,10,3,6,1,0,0,0,0,0,0,4,2,1,2,0,0,0,0,0,1,http://0576tz.com/js/?ref=http://howacewus.battle.net/d3/en/index&amp;app=com-d3
34,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,http://marathiasboutiquevillas.gr/
92,11,2,16,1,0,0,0,0,0,0,74,5,6,0,0,0,0,0,0,1,http://iitp.org.br/invel/wp-includes/quotationfile/doc/dxx/bb7a626b8cd2ededc0e186316d3fd1a2/
36,8,2,0,0,0,0,0,0,0,0,21,7,2,0,0,0,0,0,0,1,http://slctr.lk/GRACEME/ourtime.html
43,15,1,0,1,0,0,0,0,0,0,21,4,2,0,0,0,0,0,1,1,http://hilloavenue.com/home/account-update/
81,16,3,5,0,0,0,1,0,0,0,32,6,4,1,0,0,0,0,0,1,http://cr43245.tmweb.ru/system/logs/Validation/mail.htm?_pageLabel=page_logonform
307,43,16,65,0,0,0,2,0,0,0,33,8,5,3,0,0,0,0,1,1,http://account.buscaunamascota.interactivos123.com/conexion/God/upgrade/newp/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642;&amp;fid;=1&amp;fav.1;&amp;rand.13InboxLight.aspxn.1774256418;&amp;fid.1252899642;&amp;fid.1;&amp;fav.1;&amp;email;=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid;=4
73,29,3,0,1,0,0,0,0,0,0,37,11,4,0,0,0,0,0,1,1,http://fernandaemiliaboutique.com.br/wp-includes/m/update/processing.html
41,22,3,2,0,0,0,1,0,0,0,12,11,1,0,0,0,0,0,0,1,http://accessweb32.wapka.mobi/index.xhtml
29,21,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,http://dichvusamp.host22.com/
75,11,4,12,0,0,0,0,0,0,0,16,8,2,1,0,0,0,0,0,1,http://shopper.bid/bookmark/ii.php?.rand=13InboxLight.aspx?n=1774256418&amp
42,16,2,3,0,0,0,1,0,0,1,18,4,2,0,1,0,0,0,0,1,https://sites.google.com/site/comfir404fb/
69,31,3,7,3,0,0,1,0,0,1,30,29,1,0,0,0,0,0,1,1,https://sacurity-2018.000webhostapp.com/recovery-chekpoint-login.html
49,16,1,0,1,0,0,0,0,0,0,26,10,3,0,0,0,0,0,0,1,http://revistaclipa.com/wp-content/cache/message/
25,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,http://rapidcomments.com/
36,23,2,0,0,0,0,0,0,0,0,6,4,1,0,0,0,0,0,0,1,http://sicredinorterssc.com.br/home/
32,13,4,10,0,0,0,0,0,1,0,12,11,1,0,0,0,0,0,0,1,http://94.185.85.122/favicon.ico
33,13,2,5,0,0,0,0,0,0,0,13,12,1,0,0,0,0,0,0,1,http://distrazur.com/765f46vb.exe
71,22,1,20,0,0,0,0,0,0,0,42,3,3,0,0,0,0,0,0,1,http://prosperityondemand.com/pdf/wall/e83f0dbe9260f971f70e4006d28a04da
48,18,2,1,0,0,0,0,0,0,0,23,5,3,0,0,0,0,0,0,1,http://www.gatadvtech.com/gata8/googledocss/sss/
69,6,5,0,5,0,0,0,0,0,0,56,55,1,0,0,0,0,0,1,1,http://dps.lt/https.www.paypal.com-uk-webapps-mpp-account-update.html
31,23,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,http://regiupdatedesk.sitey.me/
41,10,1,0,0,0,0,0,0,0,0,24,3,2,0,0,0,0,0,0,1,http://statigr.am/tag/derbyofsanfrancisco
36,18,2,1,1,0,0,0,0,0,0,11,10,1,0,0,0,0,0,0,1,http://www.auto-rimini.ro/lc8zajpqux
39,31,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,http://ikholiye-intanethi-com.webs.com/
32,14,3,0,0,0,0,1,0,0,0,11,10,1,0,0,0,0,0,0,1,http://a.cuntflaps.me/ssbhao.htm
34,16,1,0,0,0,0,0,0,0,0,11,3,2,0,0,0,0,0,0,1,http://admiralswalk.com/zip/casts/
65,38,3,4,3,0,0,1,0,0,0,20,2,2,0,0,0,0,0,1,1,http://supportinfo-page-service06.twomini.com/11/re-identity.Htm/
28,15,3,14,0,0,0,0,0,1,0,6,5,1,0,0,0,0,0,0,1,http://216.104.188.249/t67bg
79,16,1,3,9,0,0,0,0,0,0,56,55,1,0,0,0,0,0,0,1,http://coachbagword.com/coach-legacy-in-signature-large-grey-satchels-acb-p-428
91,15,2,22,0,0,0,0,0,0,0,69,7,4,0,0,0,0,0,1,1,http://darkermindz.com/modules/wellsfargoo/4fa1f5928cf45f92c422685a80b431e1/index_login.htm
35,21,1,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,1,http://bisericaromaneasca.ro/jzvtuc
40,13,2,0,0,0,0,0,0,0,0,20,5,3,0,0,0,0,0,1,1,http://www.gixmi.com/admin/Arch/Archive/
62,13,1,21,0,0,0,0,0,0,0,42,7,2,0,0,0,0,0,0,1,http://opticalnet.hu/Postale/fc71fcea15912f340e2b08d9a2102464/
73,11,5,10,0,0,0,0,0,0,0,15,4,2,2,0,0,0,0,1,1,http://safetem.com/fcid/login.php?cmd=login_submit&amp;id=5d19529629a2...
47,11,2,0,0,0,0,0,0,0,0,29,6,4,0,0,0,0,0,0,1,http://nissicom.cl/dbfile/dbfile/best/index.php
36,18,2,0,0,0,0,0,0,0,0,11,10,1,0,0,0,0,0,0,1,http://ainahanaudoula.com/GHOSDp.php
50,20,3,3,0,0,0,0,0,0,0,23,11,3,0,0,0,0,0,0,1,http://www.asigraforums.com/attachments/1/.ACX37!/
30,15,1,4,1,0,0,0,0,0,0,8,7,1,0,0,0,0,0,0,1,http://tifa-awards.net/874ghv3
24,10,1,2,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,1,http://choogo.net/qi7j7f
39,13,3,0,0,0,0,0,0,0,0,19,7,2,0,0,0,0,0,1,1,http://www.bpavto.si/modules/update.htm
47,19,1,0,0,0,0,0,0,0,0,18,5,2,0,0,0,0,0,0,1,http://umerdraztextile.com/files/bobdesumma/?MA
42,14,2,0,0,0,0,0,0,0,0,21,9,3,0,0,0,0,0,0,1,http://www.prostik.si/libraries/cms/module
267,12,3,44,5,0,0,0,0,0,0,41,11,4,4,0,1,0,0,1,1,http://travcult.com/wp-includes/images/crystal/login.jsp.htm?biz_type=Notifications_MC&amp;crm_mtn_tracelog_log_id=12538744331&amp;crm_mtn_tracelog_task_id=d8600751-2912-416f-b757-fdf2fa1a5133&amp;id=MC1IDX1eFxFs3sWIsoAwNEgmJLcbEtGLBdcBldex4mAZn8z1BJeVCg7OV8hJEn7T2Og
18,11,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,http://mxp2145.com
44,20,2,0,0,0,0,0,0,0,0,17,8,2,0,0,0,0,0,0,1,http://lucyshiratori.com.br/checking/signon/
23,10,1,0,0,0,0,0,0,0,0,6,5,1,0,0,0,0,0,1,1,http://alutoys.dk/login
32,13,1,0,0,0,0,0,0,0,0,12,2,2,0,0,0,0,0,0,1,http://kipwinger.com/dp/dropbox/
106,43,3,9,0,0,0,1,0,0,0,56,55,1,0,0,0,0,0,0,1,http://haitallistakinaglaozonia.renteriaonline.com/MPQTRTuVP9jLogEBd7pL4GrYV6g5zzfBtg1bO4S6XjgDcE3W.aspnet
77,11,5,0,0,0,0,0,0,0,0,59,26,4,0,0,1,0,0,1,1,http://mobilnet.sk/particuliers.secure.lcl.fr/messagerie/Particulier/dex.html
60,9,2,0,0,0,0,0,0,0,0,44,4,6,0,0,0,0,0,0,1,http://dcshop.bg/core/adodb/lang/hotmail/hotmail/default.php
18,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,http://mgsmedia.ru
67,25,4,2,0,0,1,1,0,0,0,35,4,4,0,0,0,0,0,0,1,http://loja.bonjovibrasil.com.br/loja/Excel/franko/Not%20Found.html
69,31,3,5,2,0,0,1,0,0,0,20,19,1,1,0,0,0,0,1,1,http://protecs-vip05.000webhostapp.com/payment-update.html?ref=settin
